Column1;Column2;Column3;Column4
Ohio Street Beach;08/01/2014 08:00:00 AM;20;2.64
Osterman Beach;08/01/2014 08:00:00 AM;19;2.44
63rd Street Beach;08/01/2014 07:00:00 AM;19.9;2.52
Calumet Beach;08/01/2014 07:00:00 AM;19.4;1.42
Montrose Beach;08/01/2014 07:00:00 AM;19.2;2.94
Ohio Street Beach;08/01/2014 07:00:00 AM;20;2.76
Osterman Beach;08/01/2014 07:00:00 AM;19;2.44
63rd Street Beach;08/01/2014 06:00:00 AM;19.9;2.56
Calumet Beach;08/01/2014 06:00:00 AM;19.3;1.49
Montrose Beach;08/01/2014 06:00:00 AM;19.2;3.14
Ohio Street Beach;08/01/2014 06:00:00 AM;20.1;2.87
Osterman Beach;08/01/2014 06:00:00 AM;19;2.5
63rd Street Beach;08/01/2014 05:00:00 AM;19.9;2.59
Calumet Beach;08/01/2014 05:00:00 AM;19.3;1.43
Montrose Beach;08/01/2014 05:00:00 AM;19.3;3.14
Ohio Street Beach;08/01/2014 05:00:00 AM;20.3;2.9
Osterman Beach;08/01/2014 05:00:00 AM;19.1;2.47
63rd Street Beach;08/01/2014 04:00:00 AM;20;2.57
Calumet Beach;08/01/2014 04:00:00 AM;19.2;1.27
Montrose Beach;08/01/2014 04:00:00 AM;19.3;3.17
Ohio Street Beach;08/01/2014 04:00:00 AM;20.4;3.01
Osterman Beach;08/01/2014 04:00:00 AM;19.2;2.73
63rd Street Beach;08/01/2014 03:00:00 AM;20;2.61
Calumet Beach;08/01/2014 03:00:00 AM;19.4;1.51
Montrose Beach;08/01/2014 03:00:00 AM;19.3;3.58
Ohio Street Beach;08/01/2014 03:00:00 AM;20.6;2.87
Osterman Beach;08/01/2014 03:00:00 AM;19.2;2.55
63rd Street Beach;08/01/2014 02:00:00 AM;20.1;2.57
Calumet Beach;08/01/2014 02:00:00 AM;19.2;1.36
Montrose Beach;08/01/2014 02:00:00 AM;19.5;3.71
Ohio Street Beach;08/01/2014 02:00:00 AM;20.6;2.86
Osterman Beach;08/01/2014 02:00:00 AM;19.3;2.77
63rd Street Beach;08/01/2014 01:00:00 AM;20.2;2.72
Calumet Beach;08/01/2014 01:00:00 AM;19;1.21
Montrose Beach;08/01/2014 01:00:00 AM;19.3;2.92
Ohio Street Beach;08/01/2014 01:00:00 AM;20.8;3.11
Osterman Beach;08/01/2014 01:00:00 AM;19.3;2.77
63rd Street Beach;08/01/2014 12:00:00 AM;20.2;2.56
Calumet Beach;08/01/2014 12:00:00 AM;19;1.12
Montrose Beach;08/01/2014 12:00:00 AM;19.3;3.08
Ohio Street Beach;08/01/2014 12:00:00 AM;20.9;2.94
Osterman Beach;08/01/2014 12:00:00 AM;19.3;2.79
63rd Street Beach;07/31/2014 11:00:00 PM;20.3;3.06
Calumet Beach;07/31/2014 11:00:00 PM;19.1;1.14
Montrose Beach;07/31/2014 11:00:00 PM;19.3;3.14
Ohio Street Beach;07/31/2014 11:00:00 PM;21;2.77
Osterman Beach;07/31/2014 11:00:00 PM;19.4;2.86
63rd Street Beach;07/31/2014 10:00:00 PM;20.4;2.69
Calumet Beach;07/31/2014 10:00:00 PM;19.1;1.06
Montrose Beach;07/31/2014 10:00:00 PM;19.4;3.14
Ohio Street Beach;07/31/2014 10:00:00 PM;21.4;2.81
Osterman Beach;07/31/2014 10:00:00 PM;19.5;3.08
63rd Street Beach;07/31/2014 09:00:00 PM;20.5;2.83
Calumet Beach;07/31/2014 09:00:00 PM;19.2;1.14
Montrose Beach;07/31/2014 09:00:00 PM;19.4;3.44
Ohio Street Beach;07/31/2014 09:00:00 PM;21.7;2.9
Osterman Beach;07/31/2014 09:00:00 PM;19.5;3.04
63rd Street Beach;07/31/2014 08:00:00 PM;20.5;2.71
Calumet Beach;07/31/2014 08:00:00 PM;19.5;1.29
Montrose Beach;07/31/2014 08:00:00 PM;19.5;3.19
Ohio Street Beach;07/31/2014 08:00:00 PM;21.9;3.2
Osterman Beach;07/31/2014 08:00:00 PM;18.8;2.5
63rd Street Beach;07/31/2014 07:00:00 PM;20.6;2.74
Calumet Beach;07/31/2014 07:00:00 PM;19.5;1.19
Montrose Beach;07/31/2014 07:00:00 PM;19.6;3.14
Ohio Street Beach;07/31/2014 07:00:00 PM;21.8;2.7
Osterman Beach;07/31/2014 07:00:00 PM;18.9;2.61
63rd Street Beach;07/31/2014 06:00:00 PM;20.6;2.75
Calumet Beach;07/31/2014 06:00:00 PM;19.7;1.31
Montrose Beach;07/31/2014 06:00:00 PM;19.6;2.98
Ohio Street Beach;07/31/2014 06:00:00 PM;21.7;2.58
Osterman Beach;07/31/2014 06:00:00 PM;19;2.96
63rd Street Beach;07/31/2014 05:00:00 PM;20.7;2.68
Calumet Beach;07/31/2014 05:00:00 PM;20.1;1.66
Montrose Beach;07/31/2014 05:00:00 PM;19.6;3.28
Ohio Street Beach;07/31/2014 05:00:00 PM;21.9;2.77
Osterman Beach;07/31/2014 05:00:00 PM;19.3;3.15
63rd Street Beach;07/31/2014 04:00:00 PM;20.7;2.63
Calumet Beach;07/31/2014 04:00:00 PM;20.2;1.8
Montrose Beach;07/31/2014 04:00:00 PM;19.5;3.93
Ohio Street Beach;07/31/2014 04:00:00 PM;21.6;2.65
Osterman Beach;07/31/2014 04:00:00 PM;19;3.38
63rd Street Beach;07/31/2014 03:00:00 PM;20.6;2.85
Calumet Beach;07/31/2014 03:00:00 PM;20.6;2.19
Montrose Beach;07/31/2014 03:00:00 PM;19.5;4.32
Ohio Street Beach;07/31/2014 03:00:00 PM;21.3;3.02
Osterman Beach;07/31/2014 03:00:00 PM;19;4.13
63rd Street Beach;07/31/2014 02:00:00 PM;20.6;3.03
Calumet Beach;07/31/2014 02:00:00 PM;20.9;1.99
Montrose Beach;07/31/2014 02:00:00 PM;19.3;5.13
Ohio Street Beach;07/31/2014 02:00:00 PM;21.4;3.08
Osterman Beach;07/31/2014 02:00:00 PM;18.9;4.52
63rd Street Beach;07/31/2014 01:00:00 PM;20.5;3.09
Calumet Beach;07/31/2014 01:00:00 PM;20.7;2.23
Montrose Beach;07/31/2014 01:00:00 PM;19.3;5.26
Ohio Street Beach;07/31/2014 01:00:00 PM;20.9;3.42
Osterman Beach;07/31/2014 01:00:00 PM;19.1;4.52
63rd Street Beach;07/31/2014 12:00:00 PM;20.4;3.16
Calumet Beach;07/31/2014 12:00:00 PM;20.7;2.18
Montrose Beach;07/31/2014 12:00:00 PM;19.2;5.66
Ohio Street Beach;07/31/2014 12:00:00 PM;20.4;3.4
Osterman Beach;07/31/2014 12:00:00 PM;19.1;4.75
63rd Street Beach;07/31/2014 11:00:00 AM;20.1;3.48
Calumet Beach;07/31/2014 11:00:00 AM;20.5;2.37
Montrose Beach;07/31/2014 11:00:00 AM;19;6.75
Ohio Street Beach;07/31/2014 11:00:00 AM;20;3.36
Osterman Beach;07/31/2014 11:00:00 AM;19;5.06
63rd Street Beach;07/31/2014 10:00:00 AM;19.9;3.88
Calumet Beach;07/31/2014 10:00:00 AM;20.3;2.36
Montrose Beach;07/31/2014 10:00:00 AM;18.9;6.43
Ohio Street Beach;07/31/2014 10:00:00 AM;19.6;3.56
Osterman Beach;07/31/2014 10:00:00 AM;18.7;5.53
63rd Street Beach;07/31/2014 09:00:00 AM;19.7;4.31
Calumet Beach;07/31/2014 09:00:00 AM;20;2.18
Montrose Beach;07/31/2014 09:00:00 AM;18.9;7.27
Ohio Street Beach;07/31/2014 09:00:00 AM;19.4;3.62
Osterman Beach;07/31/2014 09:00:00 AM;18.8;5.86
63rd Street Beach;07/31/2014 08:00:00 AM;19.6;4.52
Calumet Beach;07/31/2014 08:00:00 AM;19.9;2.18
Montrose Beach;07/31/2014 08:00:00 AM;18.9;7.8
Ohio Street Beach;07/31/2014 08:00:00 AM;19.3;3.62
Osterman Beach;07/31/2014 08:00:00 AM;18.8;6.35
63rd Street Beach;07/31/2014 07:00:00 AM;19.6;5.58
Calumet Beach;07/31/2014 07:00:00 AM;19.9;2.36
Montrose Beach;07/31/2014 07:00:00 AM;19;9.08
Ohio Street Beach;07/31/2014 07:00:00 AM;19.3;3.47
Osterman Beach;07/31/2014 07:00:00 AM;19.1;7.98
63rd Street Beach;07/31/2014 06:00:00 AM;19.6;6.2
Calumet Beach;07/31/2014 06:00:00 AM;19.9;2.28
Montrose Beach;07/31/2014 06:00:00 AM;19;9.06
Ohio Street Beach;07/31/2014 06:00:00 AM;19.3;3.3
Osterman Beach;07/31/2014 06:00:00 AM;19.2;7.79
63rd Street Beach;07/31/2014 05:00:00 AM;19.7;6.76
Calumet Beach;07/31/2014 05:00:00 AM;20;2.79
Montrose Beach;07/31/2014 05:00:00 AM;19.3;8.95
Ohio Street Beach;07/31/2014 05:00:00 AM;19.4;3.5
Osterman Beach;07/31/2014 05:00:00 AM;19.3;7.34
63rd Street Beach;07/31/2014 04:00:00 AM;19.8;6.6
Calumet Beach;07/31/2014 04:00:00 AM;20.1;2.86
Montrose Beach;07/31/2014 04:00:00 AM;19.4;10
Ohio Street Beach;07/31/2014 04:00:00 AM;19.5;3.62
Osterman Beach;07/31/2014 04:00:00 AM;19.4;7.65
63rd Street Beach;07/31/2014 03:00:00 AM;19.8;6.22
Calumet Beach;07/31/2014 03:00:00 AM;20.2;2.76
Montrose Beach;07/31/2014 03:00:00 AM;19.6;10.39
Ohio Street Beach;07/31/2014 03:00:00 AM;19.6;3.52
Osterman Beach;07/31/2014 03:00:00 AM;19.5;8.19
63rd Street Beach;07/31/2014 02:00:00 AM;19.8;5.93
Calumet Beach;07/31/2014 02:00:00 AM;20.4;3.17
Montrose Beach;07/31/2014 02:00:00 AM;19.8;10.72
Ohio Street Beach;07/31/2014 02:00:00 AM;19.7;3.61
Osterman Beach;07/31/2014 02:00:00 AM;19.6;8.07
63rd Street Beach;07/31/2014 01:00:00 AM;19.9;5.43
Calumet Beach;07/31/2014 01:00:00 AM;20.7;2.83
Montrose Beach;07/31/2014 01:00:00 AM;19.9;9.81
Ohio Street Beach;07/31/2014 01:00:00 AM;19.9;3.57
Osterman Beach;07/31/2014 01:00:00 AM;19.8;8.51
63rd Street Beach;07/31/2014 12:00:00 AM;20;5.46
Calumet Beach;07/31/2014 12:00:00 AM;20.6;2.74
Montrose Beach;07/31/2014 12:00:00 AM;20;9.5
Ohio Street Beach;07/31/2014 12:00:00 AM;20.2;3.54
Osterman Beach;07/31/2014 12:00:00 AM;19.8;9.22
63rd Street Beach;07/30/2014 11:00:00 PM;20.3;6.44
Calumet Beach;07/30/2014 11:00:00 PM;20.7;2.88
Montrose Beach;07/30/2014 11:00:00 PM;20.4;9.77
Ohio Street Beach;07/30/2014 11:00:00 PM;20.4;3.65
Osterman Beach;07/30/2014 11:00:00 PM;19.9;7.48
63rd Street Beach;07/30/2014 10:00:00 PM;20.6;7.6
Calumet Beach;07/30/2014 10:00:00 PM;20.7;2.91
Montrose Beach;07/30/2014 10:00:00 PM;20.7;9.08
Ohio Street Beach;07/30/2014 10:00:00 PM;20.7;3.53
Osterman Beach;07/30/2014 10:00:00 PM;20.4;9.1
63rd Street Beach;07/30/2014 09:00:00 PM;21;8.41
Calumet Beach;07/30/2014 09:00:00 PM;20.8;3.04
Montrose Beach;07/30/2014 09:00:00 PM;21;10.37
Ohio Street Beach;07/30/2014 09:00:00 PM;21;3.74
Osterman Beach;07/30/2014 09:00:00 PM;20.7;7.66
63rd Street Beach;07/30/2014 08:00:00 PM;21.6;10.3
Calumet Beach;07/30/2014 08:00:00 PM;20.8;2.81
Montrose Beach;07/30/2014 08:00:00 PM;21.6;12.65
Ohio Street Beach;07/30/2014 08:00:00 PM;21.3;4.05
Osterman Beach;07/30/2014 08:00:00 PM;20.9;7.54
63rd Street Beach;07/30/2014 07:00:00 PM;21.6;9.67
Calumet Beach;07/30/2014 07:00:00 PM;20.9;2.83
Montrose Beach;07/30/2014 07:00:00 PM;21.4;11.9
Ohio Street Beach;07/30/2014 07:00:00 PM;21.7;3.45
Osterman Beach;07/30/2014 07:00:00 PM;20.6;8.19
63rd Street Beach;07/30/2014 06:00:00 PM;21.6;10.14
Calumet Beach;07/30/2014 06:00:00 PM;20.7;2.98
Montrose Beach;07/30/2014 06:00:00 PM;21.9;11.82
Ohio Street Beach;07/30/2014 06:00:00 PM;21.9;3.74
Osterman Beach;07/30/2014 06:00:00 PM;20.6;7.84
63rd Street Beach;07/30/2014 05:00:00 PM;20.9;9.09
Calumet Beach;07/30/2014 05:00:00 PM;20.4;3.09
Montrose Beach;07/30/2014 05:00:00 PM;21.9;13.27
Ohio Street Beach;07/30/2014 05:00:00 PM;21.9;3.63
Osterman Beach;07/30/2014 05:00:00 PM;20.4;8.06
63rd Street Beach;07/30/2014 04:00:00 PM;20.7;7.66
Calumet Beach;07/30/2014 04:00:00 PM;20.3;3
Montrose Beach;07/30/2014 04:00:00 PM;21.5;11.57
Ohio Street Beach;07/30/2014 04:00:00 PM;21.7;3.78
Osterman Beach;07/30/2014 04:00:00 PM;20.4;8.92
63rd Street Beach;07/30/2014 03:00:00 PM;20.3;5.59
Calumet Beach;07/30/2014 03:00:00 PM;20.3;3.14
Montrose Beach;07/30/2014 03:00:00 PM;20.1;10.74
Ohio Street Beach;07/30/2014 03:00:00 PM;21.4;3.51
Osterman Beach;07/30/2014 03:00:00 PM;20.3;8.37
63rd Street Beach;07/30/2014 02:00:00 PM;20.1;6.38
Calumet Beach;07/30/2014 02:00:00 PM;20.1;3.01
Montrose Beach;07/30/2014 02:00:00 PM;19.7;9.65
Ohio Street Beach;07/30/2014 02:00:00 PM;20.9;3.42
Osterman Beach;07/30/2014 02:00:00 PM;20;8.12
63rd Street Beach;07/30/2014 01:00:00 PM;20;5.98
Calumet Beach;07/30/2014 01:00:00 PM;20;3.02
Montrose Beach;07/30/2014 01:00:00 PM;19.4;8.89
Ohio Street Beach;07/30/2014 01:00:00 PM;20.2;3.71
Osterman Beach;07/30/2014 01:00:00 PM;19.6;7.52
63rd Street Beach;07/30/2014 12:00:00 PM;19.8;6.18
Calumet Beach;07/30/2014 12:00:00 PM;19.8;2.97
Montrose Beach;07/30/2014 12:00:00 PM;19.1;7.81
Ohio Street Beach;07/30/2014 12:00:00 PM;20.1;3.73
Osterman Beach;07/30/2014 12:00:00 PM;19.3;7.62
Calumet Beach;07/30/2014 11:00:00 AM;19.6;2.78
Montrose Beach;07/30/2014 11:00:00 AM;18.7;9.41
Ohio Street Beach;07/30/2014 11:00:00 AM;19.3;4.11
Osterman Beach;07/30/2014 11:00:00 AM;18.9;9.72
Calumet Beach;07/30/2014 10:00:00 AM;19.5;2.94
Montrose Beach;07/30/2014 10:00:00 AM;18.4;9.85
Ohio Street Beach;07/30/2014 10:00:00 AM;19;4.43
Osterman Beach;07/30/2014 10:00:00 AM;18.7;9.84
Calumet Beach;07/30/2014 09:00:00 AM;19.3;2.96
Montrose Beach;07/30/2014 09:00:00 AM;18.2;12.5
Ohio Street Beach;07/30/2014 09:00:00 AM;18.8;4.5
Osterman Beach;07/30/2014 09:00:00 AM;18.4;11.35
Calumet Beach;07/30/2014 08:00:00 AM;19.1;3.22
Montrose Beach;07/30/2014 08:00:00 AM;18.1;14.04
Ohio Street Beach;07/30/2014 08:00:00 AM;18.7;4.8
Osterman Beach;07/30/2014 08:00:00 AM;18.2;11.28
Calumet Beach;07/30/2014 07:00:00 AM;18.9;3.56
Montrose Beach;07/30/2014 07:00:00 AM;18.2;13.48
Ohio Street Beach;07/30/2014 07:00:00 AM;18.6;5.11
Osterman Beach;07/30/2014 07:00:00 AM;18.1;11.22
Calumet Beach;07/30/2014 06:00:00 AM;18.9;3.87
Montrose Beach;07/30/2014 06:00:00 AM;18.2;13.72
Ohio Street Beach;07/30/2014 06:00:00 AM;18.6;5.3
Osterman Beach;07/30/2014 06:00:00 AM;18.2;11.56
Calumet Beach;07/30/2014 05:00:00 AM;18.9;3.8
Montrose Beach;07/30/2014 05:00:00 AM;18.3;13.87
Ohio Street Beach;07/30/2014 05:00:00 AM;18.7;5.33
Osterman Beach;07/30/2014 05:00:00 AM;18.2;13.05
Calumet Beach;07/30/2014 04:00:00 AM;19;3.76
Montrose Beach;07/30/2014 04:00:00 AM;18.4;14.23
Ohio Street Beach;07/30/2014 04:00:00 AM;18.7;5.82
Osterman Beach;07/30/2014 04:00:00 AM;18.3;14.85
Calumet Beach;07/30/2014 03:00:00 AM;19.1;4.18
Montrose Beach;07/30/2014 03:00:00 AM;18.4;12.91
Ohio Street Beach;07/30/2014 03:00:00 AM;18.8;5.67
Osterman Beach;07/30/2014 03:00:00 AM;18.3;14.36
Calumet Beach;07/30/2014 02:00:00 AM;19.1;3.94
Montrose Beach;07/30/2014 02:00:00 AM;18.5;14.11
Ohio Street Beach;07/30/2014 02:00:00 AM;18.8;5.9
Osterman Beach;07/30/2014 02:00:00 AM;18.3;14.04
Calumet Beach;07/30/2014 01:00:00 AM;19.1;3.96
Montrose Beach;07/30/2014 01:00:00 AM;18.6;14.35
Ohio Street Beach;07/30/2014 01:00:00 AM;18.9;5.56
Osterman Beach;07/30/2014 01:00:00 AM;18.5;12.57
Calumet Beach;07/30/2014 12:00:00 AM;19.2;4.02
Montrose Beach;07/30/2014 12:00:00 AM;18.4;21.07
Ohio Street Beach;07/30/2014 12:00:00 AM;18.8;5.88
Osterman Beach;07/30/2014 12:00:00 AM;18.4;14.24
Calumet Beach;07/29/2014 11:00:00 PM;19.2;4.07
Montrose Beach;07/29/2014 11:00:00 PM;18.5;15.85
Ohio Street Beach;07/29/2014 11:00:00 PM;18.7;5.09
Osterman Beach;07/29/2014 11:00:00 PM;18.6;14.16
Calumet Beach;07/29/2014 10:00:00 PM;19.3;4.28
Montrose Beach;07/29/2014 10:00:00 PM;18.9;14.68
Ohio Street Beach;07/29/2014 10:00:00 PM;18.8;5.11
Osterman Beach;07/29/2014 10:00:00 PM;19;11.46
Calumet Beach;07/29/2014 09:00:00 PM;19.5;4.36
Montrose Beach;07/29/2014 09:00:00 PM;19.1;13.03
Ohio Street Beach;07/29/2014 09:00:00 PM;18.9;4.82
Osterman Beach;07/29/2014 09:00:00 PM;19;10.65
Calumet Beach;07/29/2014 08:00:00 PM;20;4.67
Montrose Beach;07/29/2014 08:00:00 PM;18.7;11.17
Ohio Street Beach;07/29/2014 08:00:00 PM;19;5.1
Osterman Beach;07/29/2014 08:00:00 PM;19.2;10.92
Calumet Beach;07/29/2014 07:00:00 PM;20.8;5.2
Montrose Beach;07/29/2014 07:00:00 PM;18.8;11.1
Ohio Street Beach;07/29/2014 07:00:00 PM;19.2;5.22
Osterman Beach;07/29/2014 07:00:00 PM;19.3;11.64
Calumet Beach;07/29/2014 06:00:00 PM;20.5;4.33
Montrose Beach;07/29/2014 06:00:00 PM;19;10.92
Ohio Street Beach;07/29/2014 06:00:00 PM;19.5;5.36
Osterman Beach;07/29/2014 06:00:00 PM;19.2;11.5
Calumet Beach;07/29/2014 05:00:00 PM;20.4;4.16
Montrose Beach;07/29/2014 05:00:00 PM;19.2;10.97
Ohio Street Beach;07/29/2014 05:00:00 PM;19.9;5.51
Osterman Beach;07/29/2014 05:00:00 PM;19.4;11.06
Calumet Beach;07/29/2014 04:00:00 PM;20.4;4.15
Montrose Beach;07/29/2014 04:00:00 PM;19.7;11.44
Ohio Street Beach;07/29/2014 04:00:00 PM;20.2;5.27
Osterman Beach;07/29/2014 04:00:00 PM;19.4;11.27
Calumet Beach;07/29/2014 03:00:00 PM;19.6;3.55
Montrose Beach;07/29/2014 03:00:00 PM;20;13.12
Ohio Street Beach;07/29/2014 03:00:00 PM;20.4;5.34
Osterman Beach;07/29/2014 03:00:00 PM;19.4;11.82
Calumet Beach;07/29/2014 02:00:00 PM;19.4;3.59
Montrose Beach;07/29/2014 02:00:00 PM;20.9;15.9
Ohio Street Beach;07/29/2014 02:00:00 PM;21.3;5.54
Osterman Beach;07/29/2014 02:00:00 PM;20.6;19.39
Calumet Beach;07/29/2014 01:00:00 PM;19.2;3.85
Montrose Beach;07/29/2014 01:00:00 PM;18.9;11.2
Ohio Street Beach;07/29/2014 01:00:00 PM;20.2;5.94
Osterman Beach;07/29/2014 01:00:00 PM;19.1;11.67
Calumet Beach;07/29/2014 12:00:00 PM;19.2;4.49
Montrose Beach;07/29/2014 12:00:00 PM;18.6;13.33
Ohio Street Beach;07/29/2014 12:00:00 PM;19.3;5.92
Osterman Beach;07/29/2014 12:00:00 PM;18.4;13.66
Calumet Beach;07/29/2014 11:00:00 AM;19;5.22
Montrose Beach;07/29/2014 11:00:00 AM;18.2;16.32
Ohio Street Beach;07/29/2014 11:00:00 AM;19;6.72
Osterman Beach;07/29/2014 11:00:00 AM;18.3;18.15
Calumet Beach;07/29/2014 10:00:00 AM;18.6;4.63
Montrose Beach;07/29/2014 10:00:00 AM;17.9;16.66
Ohio Street Beach;07/29/2014 10:00:00 AM;18.7;6.1
Osterman Beach;07/29/2014 10:00:00 AM;17.8;20.15
Calumet Beach;07/29/2014 09:00:00 AM;18.5;4.4
Montrose Beach;07/29/2014 09:00:00 AM;17.7;17.68
Ohio Street Beach;07/29/2014 09:00:00 AM;18.5;6.86
Osterman Beach;07/29/2014 09:00:00 AM;17.8;23.72
Calumet Beach;07/29/2014 08:00:00 AM;18.4;4.24
Montrose Beach;07/29/2014 08:00:00 AM;17.5;17.39
Ohio Street Beach;07/29/2014 08:00:00 AM;18.3;6.79
Osterman Beach;07/29/2014 08:00:00 AM;17.7;31.11
Calumet Beach;07/29/2014 07:00:00 AM;18.4;4.58
Montrose Beach;07/29/2014 07:00:00 AM;17.5;16.66
Ohio Street Beach;07/29/2014 07:00:00 AM;18.2;6.66
Osterman Beach;07/29/2014 07:00:00 AM;17.7;34.86
Calumet Beach;07/29/2014 06:00:00 AM;18.4;5.16
Montrose Beach;07/29/2014 06:00:00 AM;17.6;14.82
Ohio Street Beach;07/29/2014 06:00:00 AM;18.3;7.07
Osterman Beach;07/29/2014 06:00:00 AM;17.8;38.11
Calumet Beach;07/29/2014 05:00:00 AM;18.4;5.43
Montrose Beach;07/29/2014 05:00:00 AM;17.7;18.64
Ohio Street Beach;07/29/2014 05:00:00 AM;18.3;8.02
Osterman Beach;07/29/2014 05:00:00 AM;17.9;37.05
Calumet Beach;07/29/2014 04:00:00 AM;18.5;5.84
Montrose Beach;07/29/2014 04:00:00 AM;17.8;19.46
Ohio Street Beach;07/29/2014 04:00:00 AM;18.4;7.57
Osterman Beach;07/29/2014 04:00:00 AM;17.9;34.35
Calumet Beach;07/29/2014 03:00:00 AM;18.6;4.88
Montrose Beach;07/29/2014 03:00:00 AM;17.9;21.81
Ohio Street Beach;07/29/2014 03:00:00 AM;18.4;7.52
Osterman Beach;07/29/2014 03:00:00 AM;18.1;29.06
Calumet Beach;07/29/2014 02:00:00 AM;18.7;5.14
Montrose Beach;07/29/2014 02:00:00 AM;17.9;20.11
Ohio Street Beach;07/29/2014 02:00:00 AM;18.4;8.24
Osterman Beach;07/29/2014 02:00:00 AM;18.2;32.45
Calumet Beach;07/29/2014 01:00:00 AM;18.7;5.19
Montrose Beach;07/29/2014 01:00:00 AM;18;26.36
Ohio Street Beach;07/29/2014 01:00:00 AM;18.5;8.92
Osterman Beach;07/29/2014 01:00:00 AM;18.1;35.84
Calumet Beach;07/29/2014 12:00:00 AM;18.8;4.66
Montrose Beach;07/29/2014 12:00:00 AM;18;23.34
Ohio Street Beach;07/29/2014 12:00:00 AM;18.5;8.2
Osterman Beach;07/29/2014 12:00:00 AM;18.2;37.57
Calumet Beach;07/28/2014 11:00:00 PM;18.8;5.25
Montrose Beach;07/28/2014 11:00:00 PM;18.1;37.2
Ohio Street Beach;07/28/2014 11:00:00 PM;18.5;7.52
Osterman Beach;07/28/2014 11:00:00 PM;18.3;33.36
Calumet Beach;07/28/2014 10:00:00 PM;18.9;5.67
Montrose Beach;07/28/2014 10:00:00 PM;18.1;63.09
Ohio Street Beach;07/28/2014 10:00:00 PM;18.6;8.8
Osterman Beach;07/28/2014 10:00:00 PM;18.3;44.44
Calumet Beach;07/28/2014 09:00:00 PM;19;5.51
Montrose Beach;07/28/2014 09:00:00 PM;18.2;61.06
Ohio Street Beach;07/28/2014 09:00:00 PM;18.6;7.87
Osterman Beach;07/28/2014 09:00:00 PM;18.3;46.38
Calumet Beach;07/28/2014 08:00:00 PM;19;6.29
Montrose Beach;07/28/2014 08:00:00 PM;18.3;44.03
Ohio Street Beach;07/28/2014 08:00:00 PM;18.6;8.44
Osterman Beach;07/28/2014 08:00:00 PM;18.5;59.23
Calumet Beach;07/28/2014 07:00:00 PM;19.1;5.1
Montrose Beach;07/28/2014 07:00:00 PM;18.4;48.43
Ohio Street Beach;07/28/2014 07:00:00 PM;18.6;10.15
Osterman Beach;07/28/2014 07:00:00 PM;18.6;42.5
Calumet Beach;07/28/2014 06:00:00 PM;19.1;4.88
Montrose Beach;07/28/2014 06:00:00 PM;18.5;44.76
Ohio Street Beach;07/28/2014 06:00:00 PM;18.7;11.83
Osterman Beach;07/28/2014 06:00:00 PM;18.6;33.43
Calumet Beach;07/28/2014 05:00:00 PM;19.1;4.34
Montrose Beach;07/28/2014 05:00:00 PM;18.5;49.3
Ohio Street Beach;07/28/2014 05:00:00 PM;18.6;12.1
Osterman Beach;07/28/2014 05:00:00 PM;18.6;43.73
Calumet Beach;07/28/2014 04:00:00 PM;18.9;4.74
Montrose Beach;07/28/2014 04:00:00 PM;18.4;48.06
Ohio Street Beach;07/28/2014 04:00:00 PM;18.6;13.78
Osterman Beach;07/28/2014 04:00:00 PM;18.4;43.06
Calumet Beach;07/28/2014 03:00:00 PM;18.8;4.74
Montrose Beach;07/28/2014 03:00:00 PM;18.1;39.81
Ohio Street Beach;07/28/2014 03:00:00 PM;18.4;16.25
Osterman Beach;07/28/2014 03:00:00 PM;18.3;32.8
Calumet Beach;07/28/2014 02:00:00 PM;18.6;4.64
Montrose Beach;07/28/2014 02:00:00 PM;18.1;40.17
Ohio Street Beach;07/28/2014 02:00:00 PM;18.3;19.14
Osterman Beach;07/28/2014 02:00:00 PM;18.2;38.4
Calumet Beach;07/28/2014 01:00:00 PM;18.5;4.48
Montrose Beach;07/28/2014 01:00:00 PM;18.1;43.52
Ohio Street Beach;07/28/2014 01:00:00 PM;18.1;17.7
Osterman Beach;07/28/2014 01:00:00 PM;18;50.39
Calumet Beach;07/28/2014 12:00:00 PM;18.4;4.23
Montrose Beach;07/28/2014 12:00:00 PM;17.9;47.95
Ohio Street Beach;07/28/2014 12:00:00 PM;17.9;15.57
Osterman Beach;07/28/2014 12:00:00 PM;17.9;37.7
Calumet Beach;07/28/2014 11:00:00 AM;18.3;4.4
Montrose Beach;07/28/2014 11:00:00 AM;17.8;41.93
Ohio Street Beach;07/28/2014 11:00:00 AM;17.9;14.25
Osterman Beach;07/28/2014 11:00:00 AM;17.7;30.25
Calumet Beach;07/28/2014 10:00:00 AM;18.2;4.45
Montrose Beach;07/28/2014 10:00:00 AM;17.7;37.44
Ohio Street Beach;07/28/2014 10:00:00 AM;17.8;12.14
Osterman Beach;07/28/2014 10:00:00 AM;17.6;36.55
Calumet Beach;07/28/2014 09:00:00 AM;18.2;4.14
Montrose Beach;07/28/2014 09:00:00 AM;17.7;34.35
Ohio Street Beach;07/28/2014 09:00:00 AM;17.3;12.77
Osterman Beach;07/28/2014 09:00:00 AM;17.5;53.76
Calumet Beach;07/28/2014 08:00:00 AM;18.1;4.2
Montrose Beach;07/28/2014 08:00:00 AM;17.7;32.35
Ohio Street Beach;07/28/2014 08:00:00 AM;17.1;12.74
Osterman Beach;07/28/2014 08:00:00 AM;17.5;33.98
Calumet Beach;07/28/2014 07:00:00 AM;18.1;4.98
Montrose Beach;07/28/2014 07:00:00 AM;17.8;27.57
